repo_name,index_month,commit_count
xororz/local-dream,2020-09-01,0
lucadegasperi/oauth2-server-laravel,2021-01-01,0
php-fig/log,2024-04-01,1
elvirbrk/NoteHighlight2016,2022-12-01,0
westes/flex,2021-06-01,264
ant-design/ant-design-mobile,2021-07-01,3
utilForever/game-developer-roadmap,2020-07-01,8
symfony/contracts,2022-02-01,129
browser-use/video-use,2020-05-01,0
m969/EGamePlay,2021-06-01,157
maccman/abba,2022-07-01,0
jeelabs/esp-link,2021-01-01,2
zhujiang521/PlayAndroid,2025-06-01,1
gogf/gf,2021-07-01,855
microsoft/ailab,2023-04-01,2
GhostPack/Seatbelt,2022-04-01,25
openblockchains/awesome-blockchains,2020-03-01,91
domaindrivendev/Swashbuckle.WebApi,2020-06-01,0
rinvex/countries,2020-02-01,24
tyrantgit/ExplosionField,2025-01-01,0
xai-org/x-algorithm,2020-11-01,0
justinfrankel/licecap,2020-03-01,196
midudev/aprendiendo-react,2025-01-01,9
chatboxai/chatbox,2021-11-01,0
tylertreat/comcast,2021-03-01,2
microsoft/ailab,2023-12-01,0
tj/commander.js,2019-08-01,129
asciimoo/wuzz,2020-12-01,9
jp9000/OBS,2022-07-01,0
square/maximum-awesome,2019-08-01,4
ceres-solver/ceres-solver,2022-03-01,138
hasherezade/pe-bear,2020-05-01,0
mishoo/UglifyJS-old,2024-01-01,0
truemail-rb/truemail,2021-04-01,41
leanote/leanote,2021-10-01,26
iliasam/OpenSimpleLidar,2021-11-01,7
romainbutteaud/Kaffeine,2019-08-01,10
binarylogic/settingslogic,2022-03-01,0
klinker24/Android-TextView-LinkBuilder,2024-03-01,0
firebase/firebase-ios-sdk,2020-01-01,1315
redmine/redmine,2024-05-01,433
sorbet/sorbet,2025-02-01,576
XorTroll/Goldleaf,2019-11-01,336
JetradarMobile/android-snowfall,2022-02-01,0
jeelabs/esp-link,2022-04-01,0
mojombo/god,2022-01-01,0
mpociot/laravel-apidoc-generator,2020-10-01,259
bxx2004/FUNGA,2020-04-01,0
badoo/MVICore,2022-08-01,16
Sergio0694/ComputeSharp,2021-02-01,509
strongself/Generamba,2021-04-01,0
helei112g/payment,2024-08-01,0
aanand/deadweight,2021-02-01,0
xero/figlet-fonts,2021-02-01,2
naman14/TimberX,2022-08-01,0
ueberdosis/tiptap,2020-08-01,405
utilForever/game-developer-roadmap,2020-01-01,1
slymnoyann/hey-1,2023-11-01,0
ranaroussi/yfinance,2021-03-01,51
KlingAIResearch/LivePortrait,2024-12-01,112
jaredreich/pell,2022-10-01,0
google/gopacket,2020-11-01,39
jpbruinsslot/slack-term,2020-07-01,32
redox-os/redox,2021-06-01,199
pingcap/talent-plan,2021-06-01,19
microsoft/ailab,2020-11-01,11
vladikoff/chromeos-apk,2021-07-01,2
kickstarter/android-oss,2020-07-01,284
Open-Dev-Society/OpenStock,2020-07-01,0
solstice23/argon-theme,2021-03-01,227
Nevcairiel/LAVFilters,2024-04-01,38
MuShibo/Micro-Wheeled_leg-Robot,2020-12-01,0
romanvht/ByeByeDPI,2020-01-01,0
Alinshans/MyTinySTL,2019-11-01,8
didi/DoKit,2022-02-01,588
luin/medis,2022-07-01,5
trojan-gfw/trojan,2020-07-01,81
NVIDIA/open-gpu-kernel-modules,2023-04-01,38
hindupuravinash/the-gan-zoo,2019-08-01,18
hegaojian/JetpackMvvm,2024-03-01,0
awesome-print/awesome_print,2023-10-01,0
trekhleb/javascript-algorithms,2020-12-01,40
keijiro/AICommand,2024-02-01,14
klaudiosinani/taskbook,2021-02-01,0
amitshekhariitbhu/Fast-Android-Networking,2021-12-01,0
wuyr/GoogleLibraryVersionQuerier,2022-11-01,0
strongself/Generamba,2022-05-01,0
xyoye/DanDanPlayForAndroid,2021-09-01,117
Atmosphere-NX/Atmosphere,2022-08-01,545
Kr1s77/awesome-python-login-model,2023-11-01,0
vuejs-templates/webpack,2021-10-01,0
knqyf263/pet,2021-11-01,3
jmoiron/sqlx,2022-08-01,2
ncapdevi/FragNav,2020-09-01,0
symfony/console,2024-04-01,197
ClosureTree/closure_tree,2021-01-01,9
Tongyi-MAI/Z-Image,2020-11-01,0
anthropics/claudes-c-compiler,2019-10-01,0
yiminghe/async-validator,2019-12-01,68
PanJiaChen/vue-admin-template,2020-10-01,42
sephiroth74/android-target-tooltip,2021-11-01,0
asynkron/protoactor-go,2021-12-01,250
chromiumembedded/cef,2019-09-01,216
changmingxie/tcc-transaction,2024-01-01,4
3masterplus/book,2024-08-01,0
gptlink/gptlink,2022-06-01,0
jmoon018/PacVim,2022-03-01,0
SimpleMobileTools/Simple-Music-Player,2020-10-01,158
google/sentencepiece,2022-05-01,39
Qloapps/QloApps,2020-12-01,69
JetBrains/fernflower,2021-05-01,29
xl7dev/WebShell,2019-08-01,0
SlatherOrg/slather,2022-05-01,15
NVIDIA/open-gpu-kernel-modules,2023-12-01,20
utterance/utterances,2021-04-01,76
OneGet/oneget,2021-02-01,3
creativetimofficial/ui,2021-05-01,0
Nukem9/dlssg-to-fsr3,2021-01-01,0
tnodir/fort,2022-06-01,424
stefanprodan/AspNetCoreRateLimit,2019-08-01,37
attractivechaos/klib,2020-03-01,13
Masterminds/squirrel,2020-07-01,31
chrome-php/chrome,2020-12-01,14
wix/react-native-calendars,2021-02-01,288
m969/EGamePlay,2020-12-01,47
hegaojian/JetpackMvvm,2020-11-01,140
misskey-dev/misskey,2020-01-01,2860
jlmakes/scrollreveal,2020-12-01,10
NLog/NLog,2020-03-01,463
FortAwesome/Font-Awesome,2019-10-01,0
answershuto/learnVue,2019-11-01,26
91270/MeiamSubtitles,2021-01-01,0
TideSec/Mars,2021-02-01,15
bevacqua/dragula,2021-01-01,18
vifreefly/kimuraframework,2020-08-01,2
n64decomp/sm64,2019-08-01,0
k3d-io/k3d,2020-11-01,419
lilishop/lilishop,2023-09-01,423
tsayen/dom-to-image,2020-09-01,0
Netflix/dynomite,2021-06-01,17
Open-Dev-Society/OpenStock,2020-01-01,0
kickstarter/android-oss,2020-01-01,277
faressoft/terminalizer,2025-04-01,6
saltstack/salt,2020-11-01,5942
lukes/ISO-3166-Countries-with-Regional-Codes,2020-02-01,2
PistonDevelopers/piston,2020-07-01,18
Ponderfly/GoogleTranslateIpCheck,2020-01-01,0
pardom-zz/ActiveAndroid,2023-09-01,0
nhibernate/nhibernate-core,2021-06-01,157
zhaoolee/ChromeAppHeroes,2019-09-01,522
qunarcorp/bistoury,2019-09-01,170
Nevcairiel/LAVFilters,2020-01-01,78
matthiasmullie/minify,2022-03-01,8
NVIDIA/open-gpu-kernel-modules,2020-11-01,0
NervJS/taro,2019-09-01,3203
magnusvk/counter_culture,2021-01-01,49
symfony/yaml,2020-12-01,152
Tencent/APIJSON,2020-02-01,354
mit-pdos/xv6-riscv,2020-08-01,98
HIllya51/LunaTranslator,2024-04-01,149
jpbruinsslot/slack-term,2021-11-01,0
FRRouting/frr,2022-05-01,4231
redis/redis-py,2020-06-01,101
threat9/routersploit,2020-03-01,14
KKKKhazix/khazix-skills,2021-01-01,0
ihsanbal/LoggingInterceptor,2022-01-01,0
id-Software/DOOM,2021-08-01,0
weld-project/weld,2022-04-01,0
fex-team/fis,2022-06-01,1
WebKit/WebKit,2021-06-01,12906
kyegomez/OpenMythos,2020-09-01,0
pingcap/talent-plan,2022-10-01,16
blushft/go-diagrams,2021-10-01,5
carloscuesta/gitmoji,2020-11-01,110
grpc/grpc,2021-08-01,3182
spatie/dashboard.spatie.be,2021-04-01,157
openblockchains/awesome-blockchains,2022-07-01,0
googleprojectzero/sandbox-attacksurface-analysis-tools,2023-10-01,75
microsoft/SPTAG,2025-04-01,3
gptlink/gptlink,2021-09-01,0
openrndr/openrndr,2020-04-01,322
haizlin/fe-interview,2020-07-01,535
grommet/grommet,2021-08-01,626
Open-Dev-Society/OpenStock,2020-02-01,0
loveBabbar/CodeHelp-DSA-Busted-Series,2023-11-01,0
yhzhang0128/egos-2000,2023-07-01,186
comfy/comfortable-mexican-sofa,2021-04-01,1
HFO4/gameboy.live,2020-07-01,3
jwtk/jjwt,2021-12-01,22
jaredpalmer/razzle,2019-11-01,70
jamesmh/coravel,2021-06-01,21
lynndylanhurley/devise_token_auth,2021-12-01,26
benfred/py-spy,2021-01-01,79
tvheadend/tvheadend,2022-04-01,64
JakeWharton/u2020,2021-12-01,0
OpenBMB/MiniCPM-V,2019-10-01,0
shadcn-ui/taxonomy,2023-05-01,133
geocoder-php/Geocoder,2020-12-01,53
mpociot/laravel-apidoc-generator,2023-02-01,0
mbebenita/Broadway,2020-02-01,0
Imangazaliev/DiDOM,2021-01-01,11
leokhoa/laragon,2021-10-01,27
PistonDevelopers/piston,2020-01-01,89
mickael-kerjean/filestash,2021-03-01,93
bevacqua/dragula,2021-07-01,18
91270/MeiamSubtitles,2021-07-01,0
microsoft/ailab,2025-08-01,0
bramp/js-sequence-diagrams,2020-08-01,1
jeremeamia/super_closure,2020-07-01,2
DarkaOnLine/L5-Swagger,2022-01-01,24
Unity-Technologies/NavMeshComponents,2019-11-01,8
JetradarMobile/android-snowfall,2021-03-01,3
powerline/powerline,2020-09-01,31
Tuhinshubhra/RED_HAWK,2021-11-01,0
Unity-Technologies/FPSSample,2021-01-01,2
rest-client/rest-client,2020-02-01,15
Meituan-Dianping/Leaf,2021-05-01,0
Stability-AI/StableSwarmUI,2020-10-01,0
alibaba/otter,2019-08-01,38
GeekyAnts/vue-native-core,2021-11-01,45
Pryaxis/TShock,2019-09-01,83
mojombo/god,2021-10-01,0
Yalantis/Phoenix,2021-03-01,0
chokcoco/iCSS,2021-11-01,216
FLIF-hub/FLIF,2020-06-01,4
gptlink/gptlink,2020-12-01,0
Tuhinshubhra/RED_HAWK,2020-02-01,2
webdriverio/webdriverio,2020-05-01,864
MiniMax-AI/skills,2021-04-01,0
laravel/horizon,2020-02-01,315
drakeet/MultiType,2020-04-01,34
portfolio-performance/portfolio,2019-09-01,430
gizak/termui,2020-03-01,23
NVIDIA/open-gpu-kernel-modules,2019-08-01,0
ovity/octotree,2021-01-01,28
BurntSushi/quickcheck,2020-01-01,27
SebLague/Digital-Logic-Sim,2025-05-01,85
jeasonlzy/okhttp-OkGo,2021-09-01,0
jfeinstein10/SlidingMenu,2020-07-01,0
flowable/flowable-engine,2019-08-01,1137
fogleman/primitive,2021-01-01,1
onsi/ginkgo,2020-12-01,52
orta/cocoapods-keys,2022-07-01,1
yrutschle/sslh,2023-06-01,53
DroidKaigi/conference-app-2018,2020-10-01,0
midudev/aprendiendo-react,2020-08-01,0
Masterminds/squirrel,2022-03-01,4
tensorflow/playground,2020-07-01,8
Meituan-Dianping/mpvue,2021-03-01,0
ihsanbal/LoggingInterceptor,2024-01-01,2
yiminghe/async-validator,2023-07-01,3
shuchkin/simplexlsx,2020-01-01,38
rollup/rollup,2019-08-01,483
php-embed/Embed,2021-04-01,92
markzhai/AndroidPerformanceMonitor,2021-08-01,0
mailboxer/mailboxer,2024-08-01,0
mrdoob/three.js,2020-03-01,5597
aleksey-saenko/MusicRecognizer,2022-11-01,0
HFO4/gameboy.live,2021-11-01,18
jeremeamia/super_closure,2020-01-01,0
hbons/SparkleShare,2025-05-01,4
github/gh-ost,2019-08-01,124
malisper/pgrust,2021-04-01,0
NotFound9/interviewGuide,2025-01-01,0
torch/torch7,2020-08-01,0
Masterminds/glide,2020-08-01,0
zhaoolee/ChromeAppHeroes,2022-01-01,57
libopencm3/libopencm3,2022-05-01,51
donnemartin/data-science-ipython-notebooks,2020-02-01,1
pojala/electrino,2024-02-01,0
WebKit/WebKit,2020-12-01,14042
cobbr/Covenant,2021-04-01,129
FLIF-hub/FLIF,2021-12-01,18
adamwdraper/Numeral-js,2021-07-01,0
flame/blis,2020-04-01,171
tmrts/go-patterns,2020-07-01,0
cesarferreira/dryrun,2023-10-01,0
GhostPack/Seatbelt,2020-07-01,33
be5invis/Sarasa-Gothic,2021-01-01,99
openblockchains/awesome-blockchains,2021-05-01,11
yudaocode/SpringBoot-Labs,2021-01-01,452
solstice23/argon-theme,2020-09-01,249
gali8/Tesseract-OCR-iOS,2021-01-01,1
n64decomp/sm64,2023-06-01,1
DroidPluginTeam/DroidPlugin,2021-05-01,0
HaoOuBa/Joe,2021-01-01,0
AutoHotkey/AutoHotkey,2020-04-01,357
immortalwrt/immortalwrt,2020-11-01,5269
doctrine/dbal,2020-04-01,565
LagradOst/QuickNovel,2022-01-01,195
dvyukov/go-fuzz,2020-09-01,12
eranyanay/1m-go-websockets,2020-06-01,1
albertlauncher/albert,2023-05-01,259
material-components/material-components-android,2021-01-01,796
iSoron/uhabits,2020-09-01,232
zhisheng17/flink-learning,2020-01-01,281
styled-system/styled-system,2021-02-01,836
fex-team/fis,2022-03-01,1
Modos-Labs/Glider,2024-03-01,25
leokhoa/laragon,2020-11-01,21
anthropics/claudes-c-compiler,2024-03-01,0
zhaoolee/ChromeAppHeroes,2021-08-01,120
airbnb/synapse,2021-01-01,43
ffffffff0x/1earn,2023-11-01,1
slymnoyann/hey-1,2019-11-01,0
russross/blackfriday,2022-07-01,0
ovity/octotree,2021-07-01,21
mit-pdos/xv6-riscv,2019-10-01,237
julianshapiro/velocity,2023-05-01,0
charlesw/tesseract,2022-01-01,24
wjakob/instant-meshes,2021-07-01,0
gabrielrcouto/php-gui,2021-02-01,0
lgvalle/Material-Animations,2021-01-01,0
ThreeDotsLabs/wild-workouts-go-ddd-example,2020-08-01,21
Unity-Technologies/FPSSample,2019-12-01,4
tensorflow/playground,2020-01-01,3
mlandauer/cuttlefish,2019-11-01,18
Priler/jarvis,2024-03-01,40
alexzhirkevich/compose-cupertino,2025-05-01,11
swoft-cloud/swoft,2019-12-01,425
mailboxer/mailboxer,2020-01-01,0
livoras/blog,2019-11-01,0
livoras/blog,2023-03-01,0
shuchkin/simplexlsx,2022-03-01,40
yiminghe/async-validator,2020-05-01,67
id-Software/DOOM-3-BFG,2023-11-01,0
yiminghe/async-validator,2021-06-01,42
Kitt-AI/snowboy,2020-06-01,5
oauth2-proxy/oauth2-proxy,2020-03-01,478
anthropics/claudes-c-compiler,2020-11-01,0
ether/etherpad,2020-08-01,588
justinfrankel/licecap,2020-08-01,337
Ponderfly/GoogleTranslateIpCheck,2024-02-01,33
Mbed-TLS/mbedtls,2020-08-01,2209
sephiroth74/android-target-tooltip,2023-05-01,0
markparticle/WebServer,2021-04-01,146
linw7/Skill-Tree,2021-01-01,0
brunodev85/winlator,2020-08-01,0
Priler/jarvis,2020-11-01,0
hashicorp/hcl,2022-02-01,55
golang/tools,2019-11-01,1165
wuyr/GoogleLibraryVersionQuerier,2022-01-01,0
PrismJS/prism,2020-10-01,261
fogleman/primitive,2019-12-01,1
ircmaxell/password_compat,2020-12-01,0
peterq/pan-light,2020-01-01,135
drakeet/MultiType,2019-09-01,35
xororz/local-dream,2022-05-01,0
WordPress/WordPress,2019-09-01,1597
eranyanay/1m-go-websockets,2021-12-01,1
deepseek-ai/DeepSeek-OCR,2020-10-01,0
bozbez/win-capture-audio,2022-11-01,45
zarazhangrui/frontend-slides,2020-10-01,0
eddycjy/go-gin-example,2019-12-01,30
RUCAIBox/LLMSurvey,2020-09-01,0
Tencent/libco,2019-10-01,5
adirh3/Fluent-Search,2025-01-01,11
robfig/cron,2020-03-01,30
builtbybel/FluentTweaker,2022-04-01,0
symfony/doctrine-bridge,2020-05-01,350
dgraph-io/dgraph,2020-05-01,1175
MaxBittker/sandspiel,2022-07-01,38
apple/ml-stable-diffusion,2022-11-01,0
OpenMOSS/MOSS,2020-04-01,0
visionmedia/page.js,2022-11-01,0
wave-harmonic/crest,2022-08-01,826
HangfireIO/Hangfire,2021-04-01,196
chromiumembedded/cef,2022-02-01,202
mongodb/laravel-mongodb,2019-10-01,60
react-dnd/react-dnd,2019-11-01,299
NVIDIA/open-gpu-kernel-modules,2023-06-01,21
rubymotion-community/BubbleWrap,2022-05-01,0
anhkgg/SuperWeChatPC,2022-03-01,0
MvvmCross/MvvmCross,2022-02-01,104
jwise/HoRNDIS,2021-10-01,0
symfony/dependency-injection,2020-12-01,435
utterance/utterances,2020-02-01,91
golang/mobile,2020-05-01,41
panique/huge,2021-10-01,5
YSGStudyHards/DotNetGuide,2019-11-01,0
HaoOuBa/Joe,2019-12-01,0
gptlink/gptlink,2020-03-01,0
dotnet/spark,2021-01-01,159
vdaubry/github-awards,2022-02-01,0
luin/medis,2019-10-01,54
microsoft/ailab,2021-01-01,11
swagger-api/swagger-editor,2021-09-01,351
yiminghe/async-validator,2021-09-01,53
linw7/Skill-Tree,2022-04-01,0
jagenjo/litegraph.js,2022-07-01,74
visualfc/liteide,2024-05-01,14
zarazhangrui/frontend-slides,2019-09-01,0
pojala/electrino,2025-01-01,0
Automattic/node-canvas,2020-04-01,35
Kintaro/wtftw,2021-01-01,3
material-components/material-components-android,2019-12-01,1150
mickael-kerjean/filestash,2020-09-01,133
rinvex/countries,2021-12-01,44
Nevcairiel/LAVFilters,2023-05-01,48
raganwald-deprecated/homoiconic,2020-11-01,0
highcharts/highcharts,2022-09-01,2568
cmliu/SubsCheck-Win-GUI,2019-12-01,0
erebe/wstunnel,2020-01-01,13
nextapps-de/flexsearch,2025-04-01,94
RasaHQ/rasa,2020-02-01,8518
minoca/os,2021-11-01,3
iliasam/OpenSimpleLidar,2020-10-01,18
travisjeffery/timecop,2021-02-01,17
shadcn-ui/taxonomy,2021-05-01,0
karpathy/nanochat,2024-03-01,0
spatie/dashboard.spatie.be,2021-11-01,3
chillerlan/php-qrcode,2019-11-01,70
testcontainers/testcontainers-java,2019-11-01,583
lukes/ISO-3166-Countries-with-Regional-Codes,2020-04-01,0
JetradarMobile/android-snowfall,2020-09-01,1
tikv/tikv,2020-03-01,1135
fighting41love/funNLP,2024-03-01,14
bxx2004/FUNGA,2022-02-01,0
v8/v8,2021-08-01,6842
tinode/chat,2020-02-01,558
comfy/comfortable-mexican-sofa,2021-11-01,0
lucadegasperi/oauth2-server-laravel,2020-12-01,0
TranslucentTB/TranslucentTB,2021-12-01,240
KDE/kdeconnect-kde,2020-10-01,368
wuyr/GoogleLibraryVersionQuerier,2024-01-01,0
Masterminds/glide,2019-10-01,10
hegaojian/JetpackMvvm,2021-01-01,129
plantuml/plantuml,2021-03-01,67
xai-org/x-algorithm,2019-12-01,0
weld-project/weld,2021-06-01,0
huangyanbin/smartTable,2021-08-01,0
hindupuravinash/the-gan-zoo,2019-12-01,0
spatie/dashboard.spatie.be,2020-02-01,57
Devolutions/IronRDP,2022-04-01,6
cobbr/Covenant,2020-07-01,290
Atmosphere-NX/Atmosphere,2024-04-01,152
yiminghe/async-validator,2020-12-01,59
adrianmihalko/ch340g-ch34g-ch34x-mac-os-x-driver,2021-01-01,2
dangrossman/daterangepicker,2020-04-01,15
Qloapps/QloApps,2020-04-01,17
fex-team/fis,2020-03-01,0
OpenCTI-Platform/opencti,2020-11-01,900
golang/mobile,2024-09-01,23
microsoft/coreutils,2021-03-01,0
heroiclabs/nakama,2023-07-01,161
jaakkopasanen/AutoEq,2019-12-01,136
xororz/local-dream,2024-04-01,0
SignalR/SignalR,2020-07-01,18
mit-pdos/xv6-riscv,2023-04-01,80
topameng/tolua,2022-01-01,2
jp9000/OBS,2021-10-01,0
hbons/SparkleShare,2023-04-01,5
BehaviorTree/BehaviorTree.CPP,2020-06-01,142
Atmosphere-NX/Atmosphere,2020-07-01,655
tonybeltramelli/pix2code,2019-12-01,0
shadcn-ui/taxonomy,2020-08-01,0
ThreeDotsLabs/wild-workouts-go-ddd-example,2019-10-01,0
springside/springside4,2023-03-01,0
inancgumus/learngo,2020-05-01,200
orta/cocoapods-keys,2021-02-01,12
visionmedia/page.js,2025-03-01,0
jdah/minecraft-weekend,2023-06-01,0
codetriage/CodeTriage,2022-10-01,26
mojombo/god,2024-06-01,0
huggingface/sentence-transformers,2023-11-01,42
microsurging/surging,2022-02-01,7
FakeFishGames/Barotrauma,2023-10-01,90
shadowsocks/shadowsocks-rust,2020-08-01,426
WireGuard/wireguard-android,2020-09-01,347
hasherezade/pe-bear,2022-11-01,107
awesome-print/awesome_print,2020-03-01,5
FreyaHolmer/ShaderForge,2020-07-01,23
XiaoMi/mace,2022-03-01,212
brunodev85/winlator,2019-10-01,0
NVIDIA/personaplex,2020-08-01,0
libopencm3/libopencm3,2021-11-01,111
mit-pdos/xv6-riscv,2023-12-01,2
HKUST-Aerial-Robotics/VINS-Mono,2019-12-01,11
inancgumus/learngo,2021-06-01,33
qiurunze123/miaosha,2024-10-01,2
abcz316/SKRoot-linuxKernelRoot,2024-04-01,64
microsoft/ailab,2019-12-01,33
lukes/ISO-3166-Countries-with-Regional-Codes,2020-10-01,0
java-decompiler/jd-gui,2021-01-01,0
purifycss/purifycss,2021-10-01,0
ogham/dog,2021-04-01,162
yuesong-feng/30dayMakeCppServer,2020-04-01,0
PistonDevelopers/piston,2020-04-01,73
MiniMax-AI/skills,2020-02-01,0
FormidableLabs/victory,2021-04-01,775
cobbr/Covenant,2020-01-01,238
facebook/flow,2024-03-01,1908
ShahjalalShohag/code-library,2020-06-01,166
diet103/claude-code-infrastructure-showcase,2021-09-01,0
drakeet/MultiType,2021-08-01,29
EWSoftware/SHFB,2020-10-01,9
XIU2/UserScript,2020-05-01,0
jpbruinsslot/slack-term,2020-06-01,40
symfony/framework-bundle,2020-05-01,1087
jagenjo/litegraph.js,2023-01-01,11
AndroidCoderPeng/DailyTask,2020-12-01,89
iSoron/uhabits,2022-04-01,302
Open-Dev-Society/OpenStock,2022-07-01,0
erincatto/box2d,2021-12-01,2
mpociot/laravel-apidoc-generator,2021-03-01,73
mickael-kerjean/filestash,2022-08-01,224
alda-lang/alda,2020-08-01,310
SignalR/SignalR,2020-01-01,21
orhanobut/dialogplus,2020-05-01,4
NLog/NLog,2021-02-01,234
olivernn/lunr.js,2021-02-01,8
adrianmihalko/ch340g-ch34g-ch34x-mac-os-x-driver,2021-07-01,1
0voice/introduce_c-cpp_manual,2024-05-01,0
podman-container-tools/skopeo,2021-06-01,337
buuing/lucky-canvas,2020-09-01,28
zarazhangrui/frontend-slides,2022-01-01,0
robfig/cron,2020-06-01,26
zhaoolee/ChromeAppHeroes,2024-03-01,18
foreversd/forever,2025-04-01,0
chromiumembedded/cef,2021-03-01,162
JosefNemec/Playnite,2020-05-01,765
LaravelCollective/html,2019-10-01,30
getsentry/sentry-php,2020-12-01,129
torch/torch7,2024-11-01,0
goldze/MVVMHabit,2021-03-01,10
mit-pdos/xv6-riscv,2020-11-01,132
Kotlin/dokka,2020-05-01,498
owncloud/core,2021-10-01,2517
rest-client/rest-client,2022-07-01,0
CodeSeven/toastr,2020-01-01,0
jasonhua95/awesome-dotnet-core,2021-02-01,8
Adaptix-Framework/AdaptixC2,2021-09-01,0
sebastianbergmann/recursion-context,2020-01-01,9
lihenggui/blocker,2022-03-01,102
NVIDIA/open-gpu-kernel-modules,2021-07-01,0
swiftlang/swift-corelibs-libdispatch,2020-02-01,180
krallin/tini,2020-02-01,2
axboe/liburing,2021-09-01,378
zarazhangrui/frontend-slides,2021-08-01,0
hackware1993/MagicIndicator,2021-03-01,0
gizak/termui,2020-08-01,0
gleitz/howdoi,2020-08-01,204
geokit/geokit-rails,2021-02-01,8
GhostPack/Seatbelt,2020-03-01,0
Qloapps/QloApps,2019-09-01,16
graphiti-api/graphiti,2022-02-01,90
tmrts/go-patterns,2020-03-01,0
fogleman/primitive,2021-06-01,0
peterq/pan-light,2020-03-01,135
secdev/scapy,2020-03-01,734
utterance/utterances,2024-07-01,0
comfy/comfortable-mexican-sofa,2025-04-01,0
apereo/cas,2020-05-01,2248
99designs/gqlgen,2020-03-01,604
Masterminds/squirrel,2022-07-01,4
symfony/yaml,2020-10-01,144
Vuedo/vuedo,2021-10-01,0
abcz316/SKRoot-linuxKernelRoot,2021-09-01,0
bevacqua/dragula,2020-12-01,18
ejci/favico.js,2021-02-01,0
id-Software/DOOM,2019-11-01,0
mackron/miniaudio,2020-02-01,369
plopjs/plop,2021-11-01,57
tensorflow/playground,2023-05-01,1
qunarcorp/bistoury,2021-03-01,63
PistonDevelopers/piston,2022-07-01,9
trojan-gfw/trojan,2021-12-01,0
Imangazaliev/DiDOM,2021-09-01,15
apple/ml-stable-diffusion,2024-12-01,34
antirez/disque,2020-08-01,0
NVIDIA/open-gpu-kernel-modules,2019-12-01,0
NLnetLabs/unbound,2021-06-01,786
microsoft/WhatTheHack,2021-08-01,2958
t4t5/sweetalert,2020-05-01,0
kontena/kontena,2021-02-01,0
dotnet/machinelearning,2023-12-01,124
google/gops,2021-02-01,22
borisdj/EFCore.BulkExtensions,2022-04-01,414
CarGuo/GSYGithubAppKotlin,2023-05-01,4
k4yt3x/video2x,2020-05-01,146
Tuhinshubhra/RED_HAWK,2020-10-01,8
WireGuard/wireguard-android,2022-08-01,53
ElementsProject/lightning,2021-01-01,1918
josdejong/jsoneditor,2021-06-01,121
Demigiant/dotween,2023-10-01,15
macrozheng/mall,2020-06-01,225
TheAlgorithms/Java,2020-01-01,242
rinvex/countries,2021-02-01,44
xororz/local-dream,2022-03-01,0
faressoft/terminalizer,2020-01-01,15
Netflix/dynomite,2020-04-01,74
utilForever/game-developer-roadmap,2020-08-01,8
inancgumus/learngo,2020-12-01,16
karpathy/nanochat,2024-06-01,0
gregberge/loadable-components,2023-07-01,7
nemoTyrant/manong,2022-04-01,0
MicaForEveryone/MicaForEveryone,2025-05-01,76
univrsal/input-overlay,2020-06-01,66
rest-client/rest-client,2021-12-01,0
fighting41love/funNLP,2024-06-01,3
MyCATApache/Mycat-Server,2020-06-01,234
zhaoolee/ChineseBQB,2020-05-01,379
JabRef/jabref,2019-09-01,1063
harness/harness,2022-09-01,20
codehub666/94list,2021-01-01,0
peek/peek,2019-09-01,5
ThingEngineer/PHP-MySQLi-Database-Class,2020-10-01,2
errbit/errbit,2022-04-01,55
torch/torch7,2023-12-01,0
Waboodoo/HTTP-Shortcuts,2020-08-01,356
gali8/Tesseract-OCR-iOS,2021-06-01,0
yuesong-feng/30dayMakeCppServer,2019-09-01,0
antoniolg/Kotlin-for-Android-Developers,2024-04-01,0
traviscross/mtr,2023-07-01,26
rusterlium/rustler,2019-10-01,97
shadcn-ui/taxonomy,2019-10-01,0
antoniolg/Kotlin-for-Android-Developers,2020-05-01,2
top-think/think,2020-02-01,126
HFO4/gameboy.live,2020-06-01,3
rubymotion-community/BubbleWrap,2022-03-01,0
brainspec/enumerize,2021-07-01,18
midudev/aprendiendo-react,2020-11-01,0
owntracks/android,2020-02-01,74
devopsgroup-io/vagrant-digitalocean,2025-02-01,0
Interkarma/daggerfall-unity,2020-09-01,1580
Humanizr/Humanizer,2025-08-01,87
antoniolg/Kotlin-for-Android-Developers,2020-07-01,2
donnemartin/data-science-ipython-notebooks,2020-10-01,0
Unity-Technologies/FPSSample,2022-10-01,0
zhujiang521/PlayAndroid,2019-08-01,0
robfig/cron,2023-01-01,0
redis-rs/redis-rs,2021-06-01,214
Imangazaliev/DiDOM,2020-12-01,11
brunodev85/winlator,2023-04-01,0
xi-editor/xi-editor,2020-03-01,106
hakimel/Ladda,2024-07-01,0
KSP-CKAN/CKAN,2020-02-01,422
huanghaibin-dev/CalendarView,2019-11-01,36
cloudhead/toto,2020-01-01,0
picocms/Pico,2021-03-01,18
pingcap/talent-plan,2019-09-01,434
Turbo1123/roubao,2019-11-01,0
t4t5/sweetalert,2021-09-01,1
anthropics/claudes-c-compiler,2021-01-01,0
strongself/Generamba,2022-07-01,0
Masterminds/glide,2020-11-01,0
kittinunf/fuel,2020-04-01,0
flame/blis,2022-02-01,238
0xAX/linux-insides,2025-08-01,9
torch/torch7,2020-11-01,0
camsong/You-Dont-Need-jQuery,2021-03-01,0
xai-org/x-algorithm,2021-06-01,0
